SALEDATE;PDCODE;QTY;UNITVAL;TOTALSALE;CUMSALES;CLIENTCODE;CLIENTCITY;CLIENTSTATE
11/06/2021;60;2;14.4;28.8;46118.57;44;Pelotas;RS
11/06/2021;2;10;31.28;312.8;47028.97;44;Pelotas;RS
11/06/2021;15;2;14.4;28.8;47057.77;44;Pelotas;RS
11/06/2021;13;5;36;180;47237.77;44;Pelotas;RS
11/06/2021;28;2;14.4;28.8;47266.57;44;Pelotas;RS
11/06/2021;21;2;15.3;30.6;47388.97;44;Pelotas;RS
11/06/2021;17;2;12.6;25.2;47414.17;44;Pelotas;RS
14/06/2021;71;1;182.9;182.9;47597.07;14;Porto Alegre;RS
14/06/2021;1;6;19;114;47840.27;14;Porto Alegre;RS
14/06/2021;1;8;16.15;129.2;47726.27;35;Canoas;RS
17/06/2021;2;5;28.9;144.5;48299.27;8;Porto Alegre;RS
17/06/2021;29;2;12.75;25.5;47865.77;10;Porto Alegre;RS
17/06/2021;2;5;28.9;144.5;48443.77;10;Porto Alegre;RS
17/06/2021;2;10;28.9;289;48154.77;20;Porto Alegre;RS
17/06/2021;2;4;28.9;115.6;48559.37;45;Porto Alegre;RS
18/06/2021;2;1;28.9;28.9;49335.27;16;Porto Alegre;RS
18/06/2021;29;10;13.5;135;48694.37;26;Pelotas;RS
18/06/2021;2;20;30.6;612;49306.37;26;Pelotas;RS
22/06/2021;2;15;28.9;433.5;49768.77;20;Porto Alegre;RS
22/06/2021;2;2;28.9;57.8;49826.57;46;Porto Alegre;RS
24/06/2021;60;1;16;16;49882.57;1;Novo Hamburgo;RS
24/06/2021;12;2;22;44;50235.12;1;Novo Hamburgo;RS
24/06/2021;1;2;19;38;50273.12;1;Novo Hamburgo;RS
24/06/2021;28;1;16;16;50343.52;1;Novo Hamburgo;RS
24/06/2021;27;1;39;39;50382.52;1;Novo Hamburgo;RS
24/06/2021;71;1;40;40;49866.57;14;Porto Alegre;RS
24/06/2021;29;3;12.75;38.25;49920.82;14;Porto Alegre;RS
24/06/2021;2;1;34;34;50157.12;14;Porto Alegre;RS
24/06/2021;65;3;12.75;38.25;50327.52;14;Porto Alegre;RS
24/06/2021;2;5;28.9;144.5;50065.32;18;Osorio;RS
24/06/2021;2;2;28.9;57.8;50123.12;33;Porto Alegre;RS
24/06/2021;13;1;34;34;50191.12;33;Porto Alegre;RS
24/06/2021;1;1;16.15;16.15;50289.27;33;Porto Alegre;RS
25/06/2021;2;4;28.9;115.6;50966.24;8;Porto Alegre;RS
25/06/2021;29;6;14.1;84.6;50467.12;22;Pelotas;RS
25/06/2021;2;12;31.96;383.52;50850.64;22;Pelotas;RS
25/06/2021;12;6;18.7;112.2;51078.44;35;Canoas;RS
25/06/2021;1;8;16.15;129.2;51207.64;35;Canoas;RS
25/06/2021;65;6;12.75;76.5;51284.14;35;Canoas;RS
29/06/2021;2;15;28.9;433.5;52295.64;20;Porto Alegre;RS
29/06/2021;2;20;28.9;578;51862.14;26;Pelotas;RS
29/06/2021;2;3;30.6;91.8;52387.44;37;Porto Alegre;RS
29/06/2021;2;2;31.48;62.96;52450.4;47;Florianopolis;SC
29/06/2021;12;2;20.37;40.74;52491.14;47;Florianopolis;SC
29/06/2021;1;8;17.59;140.72;52631.86;47;Florianopolis;SC
30/06/2021;12;4;20.24;80.96;52946.57;1;Novo Hamburgo;RS
30/06/2021;1;6;17.48;104.88;53051.45;1;Novo Hamburgo;RS
30/06/2021;3;2;26.68;53.36;53104.81;1;Novo Hamburgo;RS
30/06/2021;2;5;28.9;144.5;52776.36;8;Porto Alegre;RS
30/06/2021;2;3;29.75;89.25;52865.61;39;Pelotas;RS
02/07/2021;2;10;28.9;289;53393.81;13;Porto Alegre;RS
02/07/2021;2;5;36.25;181.25;53575.06;31;Erechim;RS
02/07/2021;65;1;15.99;15.99;53591.05;31;Erechim;RS
03/07/2021;29;4;12.75;51;53642.05;10;Porto Alegre;RS
03/07/2021;2;5;28.9;144.5;53786.55;10;Porto Alegre;RS
05/07/2021;29;20;13.8;276;54062.55;26;Pelotas;RS
05/07/2021;2;40;31.28;1251.2;55313.75;26;Pelotas;RS
05/07/2021;13;10;36.8;368;55681.75;26;Pelotas;RS
05/07/2021;21;10;15.64;156.4;55838.15;26;Pelotas;RS
08/07/2021;2;5;28.9;144.5;56416.15;8;Porto Alegre;RS
08/07/2021;2;2;32.4;64.8;56753.05;16;Porto Alegre;RS
08/07/2021;2;5;28.9;144.5;56560.65;18;Osorio;RS
08/07/2021;2;15;28.9;433.5;56271.65;20;Porto Alegre;RS
08/07/2021;2;4;31.9;127.6;56688.25;33;Porto Alegre;RS
10/07/2021;29;3;12.75;38.25;56791.3;14;Porto Alegre;RS
10/07/2021;1;7;16.15;113.05;57286.65;14;Porto Alegre;RS
10/07/2021;65;3;12.75;38.25;57426.9;14;Porto Alegre;RS
10/07/2021;17;3;11.9;35.7;57462.6;14;Porto Alegre;RS
10/07/2021;12;2;18.7;37.4;57012.1;35;Canoas;RS
10/07/2021;1;10;16.15;161.5;57173.6;35;Canoas;RS
10/07/2021;65;8;12.75;102;57388.65;35;Canoas;RS
10/07/2021;2;4;30.15;120.6;56911.9;37;Porto Alegre;RS
10/07/2021;2;2;31.4;62.8;56974.7;48;Porto Alegre;RS
13/07/2021;2;6;28.9;173.4;57674.25;10;Porto Alegre;RS
13/07/2021;29;3;12.75;38.25;57500.85;49;Porto Alegre;RS
13/07/2021;12;2;18.7;37.4;57711.65;49;Porto Alegre;RS
13/07/2021;1;3;16.15;48.45;57760.1;49;Porto Alegre;RS
14/07/2021;2;2;32.4;64.8;58258.4;16;Porto Alegre;RS
14/07/2021;2;15;28.9;433.5;58193.6;20;Porto Alegre;RS
15/07/2021;2;6;28.9;173.4;58542.8;8;Porto Alegre;RS
15/07/2021;63;1;16;16;58274.4;51;Novo Hamburgo;RS
15/07/2021;29;5;15;75;58349.4;51;Novo Hamburgo;RS
15/07/2021;25;1;20;20;58369.4;51;Novo Hamburgo;RS
15/07/2021;15;1;16;16;58558.8;51;Novo Hamburgo;RS
15/07/2021;14;1;45;45;58603.8;51;Novo Hamburgo;RS
15/07/2021;12;4;22;88;58691.8;51;Novo Hamburgo;RS
15/07/2021;1;4;19;76;58767.8;51;Novo Hamburgo;RS
15/07/2021;75;1;29.9;29.9;58797.7;51;Novo Hamburgo;RS
15/07/2021;65;1;15;15;58812.7;51;Novo Hamburgo;RS
15/07/2021;27;1;39;39;58851.7;51;Novo Hamburgo;RS
15/07/2021;22;1;12;12;58863.7;51;Novo Hamburgo;RS
15/07/2021;21;2;17;34;58897.7;51;Novo Hamburgo;RS
15/07/2021;19;1;12;12;58909.7;51;Novo Hamburgo;RS
15/07/2021;17;1;14;14;58923.7;51;Novo Hamburgo;RS
16/07/2021;2;2;28.9;57.8;59056.5;14;Porto Alegre;RS
16/07/2021;1;1;14.45;14.45;59232.45;14;Porto Alegre;RS
16/07/2021;25;5;15;75;58998.7;35;Canoas;RS
16/07/2021;1;10;16.15;161.5;59218;35;Canoas;RS
16/07/2021;28;1;13.6;13.6;59246.05;35;Canoas;RS
16/07/2021;23;5;12.75;63.75;59309.8;35;Canoas;RS
16/07/2021;19;2;10.2;20.4;59330.2;35;Canoas;RS
16/07/2021;16;5;12.75;63.75;59393.95;35;Canoas;RS
19/07/2021;79;1;60;60;59453.95;52;Passo Fundo;RS
19/07/2021;25;3;17;51;59504.95;52;Passo Fundo;RS
19/07/2021;2;2;28.9;57.8;59562.75;52;Passo Fundo;RS
19/07/2021;1;5;16.15;80.75;59643.5;52;Passo Fundo;RS
19/07/2021;27;2;33.15;66.3;59709.8;52;Passo Fundo;RS
19/07/2021;21;2;14.45;28.9;59738.7;52;Passo Fundo;RS
19/07/2021;19;2;10.2;20.4;59759.1;52;Passo Fundo;RS
20/07/2021;29;9;12.75;114.75;59873.85;26;Pelotas;RS
20/07/2021;2;30;28.9;867;60740.85;26;Pelotas;RS
21/07/2021;65;4;15;60;60800.85;51;Novo Hamburgo;RS
21/07/2021;21;4;17;68;60868.85;51;Novo Hamburgo;RS
21/07/2021;17;4;14;56;60924.85;51;Novo Hamburgo;RS
22/07/2021;2;5;28.9;144.5;61319.25;8;Porto Alegre;RS
22/07/2021;29;2;12.75;25.5;61001.35;10;Porto Alegre;RS
22/07/2021;2;6;28.9;173.4;61174.75;10;Porto Alegre;RS
22/07/2021;29;4;12.75;51;60975.85;14;Porto Alegre;RS
22/07/2021;12;4;18.7;74.8;61601.45;14;Porto Alegre;RS
22/07/2021;1;6;16.15;96.9;61897.25;14;Porto Alegre;RS
22/07/2021;65;3;12.75;38.25;61951.65;14;Porto Alegre;RS
22/07/2021;65;1;12.75;12.75;61964.4;14;Porto Alegre;RS
22/07/2021;17;3;11.9;35.7;62000.1;14;Porto Alegre;RS
22/07/2021;17;1;11.9;11.9;62012;14;Porto Alegre;RS
22/07/2021;2;2;28.9;57.8;61434.85;33;Porto Alegre;RS
22/07/2021;1;1;16.15;16.15;61913.4;33;Porto Alegre;RS
22/07/2021;2;2;28.9;57.8;61492.65;47;Florianopolis;SC
22/07/2021;12;2;18.7;37.4;61638.85;47;Florianopolis;SC
22/07/2021;1;10;16.15;161.5;61800.35;47;Florianopolis;SC
22/07/2021;2;2;28.9;57.8;61377.05;54;Florianopolis;SC
22/07/2021;13;1;34;34;61526.65;54;Florianopolis;SC
23/07/2021;29;20;12.75;255;62267;26;Pelotas;RS
23/07/2021;2;30;28.9;867;63185;26;Pelotas;RS
23/07/2021;13;15;34;510;64062.2;26;Pelotas;RS
23/07/2021;2;3;28.9;86.7;63416.2;28;Santa Cruz do Sul;RS
23/07/2021;15;7;13.6;95.2;63511.4;28;Santa Cruz do Sul;RS
23/07/2021;13;3;34;102;64164.2;28;Santa Cruz do Sul;RS
23/07/2021;29;4;12.75;51;62318;30;Osorio;RS
23/07/2021;2;5;28.9;144.5;63329.5;30;Osorio;RS
23/07/2021;15;3;13.6;40.8;63552.2;30;Osorio;RS
23/07/2021;13;2;34;68;64232.2;30;Osorio;RS
23/07/2021;72;1;53.47;53.47;64285.67;30;Osorio;RS
23/07/2021;70;1;56.7;56.7;64342.37;30;Osorio;RS
25/07/2021;2;4;28.9;115.6;64457.97;8;Porto Alegre;RS
27/07/2021;29;2;12.75;25.5;64483.47;56;Florianopolis;SC
27/07/2021;25;1;17;17;64500.47;56;Florianopolis;SC
27/07/2021;2;2;28.9;57.8;64558.27;56;Florianopolis;SC
27/07/2021;15;1;13.6;13.6;64571.87;56;Florianopolis;SC
27/07/2021;13;1;34;34;64605.87;56;Florianopolis;SC
27/07/2021;17;1;11.9;11.9;64617.77;56;Florianopolis;SC
27/07/2021;16;1;12.75;12.75;64630.52;56;Florianopolis;SC
28/07/2021;2;2;28.9;57.8;64861.72;16;Porto Alegre;RS
28/07/2021;2;6;28.9;173.4;64803.92;18;Osorio;RS
29/07/2021;2;6;28.9;173.4;65728.72;8;Porto Alegre;RS
29/07/2021;2;15;28.9;433.5;65295.22;20;Porto Alegre;RS
29/07/2021;2;9;28.9;260.1;65555.32;20;Porto Alegre;RS
30/07/2021;2;10;28.9;289;66119.24;44;Pelotas;RS
30/07/2021;13;3;34;102;66368.44;44;Pelotas;RS
30/07/2021;1;6;16.15;96.9;66643.7;44;Pelotas;RS
30/07/2021;74;1;23.92;23.92;65752.64;57;Porto Alegre;RS
30/07/2021;60;2;12.8;25.6;65778.24;57;Porto Alegre;RS
30/07/2021;29;3;12;36;65814.24;57;Porto Alegre;RS
30/07/2021;25;1;16;16;65830.24;57;Porto Alegre;RS
30/07/2021;2;4;27.2;108.8;66228.04;57;Porto Alegre;RS
30/07/2021;15;3;12.8;38.4;66266.44;57;Porto Alegre;RS
30/07/2021;13;2;32;64;66432.44;57;Porto Alegre;RS
30/07/2021;1;6;19.06;114.36;66546.8;57;Porto Alegre;RS
30/07/2021;1;5;15.2;76;66719.7;57;Porto Alegre;RS
30/07/2021;75;1;23.92;23.92;66743.62;57;Porto Alegre;RS
30/07/2021;68;1;8;8;66751.62;57;Porto Alegre;RS
30/07/2021;65;2;12;24;66775.62;57;Porto Alegre;RS
30/07/2021;22;1;9.6;9.6;66785.22;57;Porto Alegre;RS
30/07/2021;17;1;11.2;11.2;66796.42;57;Porto Alegre;RS
31/07/2021;79;1;50;50;66846.42;14;Porto Alegre;RS
31/07/2021;75;1;25.42;25.42;67015.54;14;Porto Alegre;RS
31/07/2021;2;3;28.9;86.7;66933.12;33;Porto Alegre;RS
31/07/2021;15;1;16;16;66949.12;58;Barra do Ribeiro;RS
31/07/2021;12;1;22;22;66971.12;58;Barra do Ribeiro;RS
31/07/2021;1;1;19;19;66990.12;58;Barra do Ribeiro;RS
02/08/2021;29;4;12.75;51;67266.54;10;Porto Alegre;RS
02/08/2021;2;6;28.9;173.4;67728.94;10;Porto Alegre;RS
02/08/2021;2;10;28.9;289;67555.54;22;Pelotas;RS
02/08/2021;2;3;28.9;86.7;67815.64;37;Porto Alegre;RS
02/08/2021;79;4;50;200;67215.54;44;Pelotas;RS
02/08/2021;13;3;34;102;67975.44;44;Pelotas;RS
02/08/2021;75;6;19.9;119.4;68094.84;44;Pelotas;RS
02/08/2021;2;2;28.9;57.8;67873.44;48;Porto Alegre;RS
05/08/2021;12;3;22;66;68545.64;51;Novo Hamburgo;RS
05/08/2021;1;3;19;57;68681.04;51;Novo Hamburgo;RS
05/08/2021;68;1;62;62;68743.04;51;Novo Hamburgo;RS
05/08/2021;65;3;15;45;68788.04;51;Novo Hamburgo;RS
05/08/2021;19;4;12;48;68917.64;51;Novo Hamburgo;RS
05/08/2021;79;0.2;60;12;68106.84;57;Porto Alegre;RS
05/08/2021;62;1;12.8;12.8;68119.64;57;Porto Alegre;RS
05/08/2021;4;1;32;32;68151.64;57;Porto Alegre;RS
05/08/2021;29;3;12;36;68187.64;57;Porto Alegre;RS
05/08/2021;25;3;16;48;68235.64;57;Porto Alegre;RS
05/08/2021;2;6;27.2;163.2;68398.84;57;Porto Alegre;RS
05/08/2021;15;1;12.8;12.8;68479.64;57;Porto Alegre;RS
05/08/2021;12;1;17.6;17.6;68563.24;57;Porto Alegre;RS
05/08/2021;1;4;15.2;60.8;68624.04;57;Porto Alegre;RS
05/08/2021;28;3;12.8;38.4;68826.44;57;Porto Alegre;RS
05/08/2021;27;1;31.2;31.2;68857.64;57;Porto Alegre;RS
05/08/2021;23;1;12;12;68869.64;57;Porto Alegre;RS
05/08/2021;19;1;9.6;9.6;68927.24;57;Porto Alegre;RS
05/08/2021;17;1;11.2;11.2;68938.44;57;Porto Alegre;RS
05/08/2021;2;2;34;68;68466.84;59;Campo Bom;RS
06/08/2021;2;10;28.9;289;70680.94;13;Porto Alegre;RS
06/08/2021;2;2;32.4;64.8;71179.24;16;Porto Alegre;RS
06/08/2021;2;8;28.9;231.2;70912.14;20;Porto Alegre;RS
06/08/2021;2;7;28.9;202.3;71114.44;20;Porto Alegre;RS
06/08/2021;29;30;12.75;382.5;69320.94;26;Pelotas;RS
06/08/2021;25;12;17;204;69524.94;26;Pelotas;RS
06/08/2021;2;30;28.9;867;70391.94;26;Pelotas;RS
06/08/2021;15;10;13.6;136;71315.24;26;Pelotas;RS
06/08/2021;13;9;34;306;71621.24;26;Pelotas;RS
06/08/2021;21;10;14.45;144.5;71765.74;26;Pelotas;RS
06/08/2021;17;6;11.9;71.4;71837.14;26;Pelotas;RS
06/08/2021;16;6;12.75;76.5;71913.64;26;Pelotas;RS
10/08/2021;2;2;28.9;57.8;71997.79;47;Florianopolis;SC
10/08/2021;12;2;18.7;37.4;72035.19;47;Florianopolis;SC
10/08/2021;1;10;16.15;161.5;72234.09;47;Florianopolis;SC
10/08/2021;12;1;18.7;18.7;72072.59;53;Porto Alegre;RS
10/08/2021;1;3;16.15;48.45;72282.54;53;Porto Alegre;RS
10/08/2021;75;1;25.42;25.42;72324.11;53;Porto Alegre;RS
10/08/2021;65;3;12.75;38.25;72362.36;53;Porto Alegre;RS
10/08/2021;63;1;13.6;13.6;71927.24;60;Florianopolis;SC
10/08/2021;29;1;12.75;12.75;71939.99;60;Florianopolis;SC
10/08/2021;12;1;18.7;18.7;72053.89;60;Florianopolis;SC
10/08/2021;1;1;16.15;16.15;72298.69;60;Florianopolis;SC
10/08/2021;65;1;12.75;12.75;72375.11;60;Florianopolis;SC
10/08/2021;22;1;10.2;10.2;72385.31;60;Florianopolis;SC
10/08/2021;21;1;16.15;16.15;72401.46;60;Florianopolis;SC
10/08/2021;19;1;10.2;10.2;72411.66;60;Florianopolis;SC
11/08/2021;2;7;28.9;202.3;72784.86;8;Porto Alegre;RS
11/08/2021;29;2;12.75;25.5;72530.56;14;Porto Alegre;RS
11/08/2021;12;6;18.7;112.2;73128.06;14;Porto Alegre;RS
11/08/2021;1;6;16.15;96.9;73224.96;14;Porto Alegre;RS
11/08/2021;65;2;12.75;25.5;73498.06;14;Porto Alegre;RS
11/08/2021;28;1;13.6;13.6;73511.66;14;Porto Alegre;RS
11/08/2021;23;1;12.75;12.75;73568.41;14;Porto Alegre;RS
11/08/2021;2;2;28.9;57.8;72924.26;16;Porto Alegre;RS
11/08/2021;25;2;20;40;72582.56;51;Novo Hamburgo;RS
11/08/2021;2;1;34;34;72958.26;51;Novo Hamburgo;RS
11/08/2021;15;2;16;32;72990.26;51;Novo Hamburgo;RS
11/08/2021;1;4;19;76;73300.96;51;Novo Hamburgo;RS
11/08/2021;80;1;15;15;73400.76;51;Novo Hamburgo;RS
11/08/2021;75;2;29.9;59.8;73472.56;51;Novo Hamburgo;RS
11/08/2021;17;4;14;56;73636.41;51;Novo Hamburgo;RS
11/08/2021;79;1;45;45;72456.66;57;Porto Alegre;RS
11/08/2021;76;1;10;10;72466.66;57;Porto Alegre;RS
11/08/2021;63;1;12.8;12.8;72479.46;57;Porto Alegre;RS
11/08/2021;62;1;12.8;12.8;72492.26;57;Porto Alegre;RS
11/08/2021;60;1;12.8;12.8;72505.06;57;Porto Alegre;RS
11/08/2021;29;1;12;12;72542.56;57;Porto Alegre;RS
11/08/2021;2;3;27.2;81.6;72866.46;57;Porto Alegre;RS
11/08/2021;15;2;12.8;25.6;73015.86;57;Porto Alegre;RS
11/08/2021;1;4;15.2;60.8;73361.76;57;Porto Alegre;RS
11/08/2021;80;2;12;24;73385.76;57;Porto Alegre;RS
11/08/2021;80;1;12;12;73412.76;57;Porto Alegre;RS
11/08/2021;28;1;12.8;12.8;73524.46;57;Porto Alegre;RS
11/08/2021;27;1;31.2;31.2;73555.66;57;Porto Alegre;RS
11/08/2021;23;1;12;12;73580.41;57;Porto Alegre;RS
11/08/2021;17;1;11.2;11.2;73647.61;57;Porto Alegre;RS
13/08/2021;74;1;25.42;25.42;73673.03;52;Passo Fundo;RS
13/08/2021;2;2;28.9;57.8;74249.43;52;Passo Fundo;RS
13/08/2021;15;1;13.6;13.6;74263.03;52;Passo Fundo;RS
13/08/2021;1;3;16.15;48.45;74311.48;52;Passo Fundo;RS
13/08/2021;80;2;12.75;25.5;74336.98;52;Passo Fundo;RS
13/08/2021;75;1;25.42;25.42;74362.4;52;Passo Fundo;RS
13/08/2021;28;1;13.6;13.6;74376;52;Passo Fundo;RS
13/08/2021;22;1;10.2;10.2;74386.2;52;Passo Fundo;RS
13/08/2021;21;1;16.15;16.15;74402.35;52;Passo Fundo;RS
13/08/2021;16;2;12.75;25.5;74427.85;52;Passo Fundo;RS
13/08/2021;71;10;51.86;518.6;74191.63;53;Porto Alegre;RS
14/08/2021;1;5;16.15;80.75;74508.6;35;Canoas;RS
14/08/2021;65;5;12.75;63.75;74572.35;35;Canoas;RS
17/08/2021;29;4;12.75;51;74623.35;10;Porto Alegre;RS
17/08/2021;2;6;28.9;173.4;76530.75;10;Porto Alegre;RS
17/08/2021;2;20;28.9;578;76357.35;20;Porto Alegre;RS
17/08/2021;2;40;28.9;1156;75779.35;26;Pelotas;RS
17/08/2021;2;3;28.9;86.7;76617.45;37;Porto Alegre;RS
17/08/2021;2;2;28.9;57.8;76675.25;48;Porto Alegre;RS
19/08/2021;2;6;28.9;173.4;77340.85;8;Porto Alegre;RS
19/08/2021;3;1;24.65;24.65;77848.05;8;Porto Alegre;RS
19/08/2021;2;2;28.9;57.8;77398.65;33;Porto Alegre;RS
19/08/2021;1;1;16.15;16.15;77604.8;33;Porto Alegre;RS
19/08/2021;29;3;15;45;76800.25;51;Novo Hamburgo;RS
19/08/2021;25;3;20;60;76949.85;51;Novo Hamburgo;RS
19/08/2021;15;3;16;48;77482.65;51;Novo Hamburgo;RS
19/08/2021;12;1;22;22;77543.05;51;Novo Hamburgo;RS
19/08/2021;65;2;15;30;77658.8;51;Novo Hamburgo;RS
19/08/2021;21;2;19;38;77731.2;51;Novo Hamburgo;RS
19/08/2021;21;1;17;17;77748.2;51;Novo Hamburgo;RS
19/08/2021;31;1;32;32;76707.25;57;Porto Alegre;RS
19/08/2021;29;4;12;48;76755.25;57;Porto Alegre;RS
19/08/2021;26;1;25.6;25.6;76825.85;57;Porto Alegre;RS
19/08/2021;25;4;16;64;76889.85;57;Porto Alegre;RS
19/08/2021;2;8;27.2;217.6;77167.45;57;Porto Alegre;RS
19/08/2021;18;1;36;36;77434.65;57;Porto Alegre;RS
19/08/2021;15;3;12.8;38.4;77521.05;57;Porto Alegre;RS
19/08/2021;1;3;15.2;45.6;77588.65;57;Porto Alegre;RS
19/08/2021;80;2;12;24;77628.8;57;Porto Alegre;RS
19/08/2021;65;1;12;12;77670.8;57;Porto Alegre;RS
19/08/2021;28;1;12.8;12.8;77683.6;57;Porto Alegre;RS
19/08/2021;22;1;9.6;9.6;77693.2;57;Porto Alegre;RS
19/08/2021;21;1;15.2;15.2;77763.4;57;Porto Alegre;RS
19/08/2021;19;5;9.6;48;77811.4;57;Porto Alegre;RS
19/08/2021;16;1;12;12;77823.4;57;Porto Alegre;RS
20/08/2021;29;4;12.75;51;77899.05;14;Porto Alegre;RS
20/08/2021;12;1;18.7;18.7;78351.25;14;Porto Alegre;RS
20/08/2021;1;6;16.15;96.9;78448.15;14;Porto Alegre;RS
20/08/2021;17;2;11.9;23.8;78471.95;14;Porto Alegre;RS
20/08/2021;2;15;28.9;433.5;78332.55;22;Pelotas;RS
24/08/2021;2;1;28.9;28.9;78500.85;16;Porto Alegre;RS
25/08/2021;2;10;28.9;289;78862.85;20;Porto Alegre;RS
25/08/2021;79;1;45;45;78545.85;57;Porto Alegre;RS
25/08/2021;29;1;12;12;78557.85;57;Porto Alegre;RS
25/08/2021;25;1;16;16;78573.85;57;Porto Alegre;RS
25/08/2021;2;4;27.2;108.8;78971.65;57;Porto Alegre;RS
25/08/2021;2;2;27.2;54.4;79026.05;57;Porto Alegre;RS
25/08/2021;15;1;12.8;12.8;79038.85;57;Porto Alegre;RS
25/08/2021;13;2;32;64;79102.85;57;Porto Alegre;RS
25/08/2021;12;1;17.6;17.6;79120.45;57;Porto Alegre;RS
25/08/2021;1;1;15.2;15.2;79135.65;57;Porto Alegre;RS
25/08/2021;28;2;12.8;25.6;79161.25;57;Porto Alegre;RS
25/08/2021;27;1;31.2;31.2;79192.45;57;Porto Alegre;RS
25/08/2021;22;1;9.6;9.6;79202.05;57;Porto Alegre;RS
25/08/2021;16;3;12;36;79238.05;57;Porto Alegre;RS
25/08/2021;16;1;12;12;79250.05;57;Porto Alegre;RS
26/08/2021;2;5;28.9;144.5;79420.05;8;Porto Alegre;RS
26/08/2021;29;2;12.75;25.5;79275.55;14;Porto Alegre;RS
26/08/2021;2;2;28.9;57.8;79593.45;14;Porto Alegre;RS
26/08/2021;1;4;16.15;64.6;79658.05;14;Porto Alegre;RS
26/08/2021;1;2;16.15;32.3;79690.35;14;Porto Alegre;RS
26/08/2021;2;2;28.9;57.8;79535.65;37;Porto Alegre;RS
26/08/2021;2;2;28.9;57.8;79477.85;62;Porto Alegre;RS
27/08/2021;62;12;13.6;163.2;79853.55;26;Pelotas;RS
27/08/2021;4;1;34;34;79887.55;26;Pelotas;RS
27/08/2021;29;40;12.75;510;80397.55;26;Pelotas;RS
27/08/2021;25;12;17;204;80601.55;26;Pelotas;RS
27/08/2021;2;40;28.9;1156;81757.55;26;Pelotas;RS
27/08/2021;21;10;16.15;161.5;82216.55;26;Pelotas;RS
27/08/2021;17;10;11.9;119;82335.55;26;Pelotas;RS
27/08/2021;2;4;28.9;115.6;81873.15;31;Erechim;RS
27/08/2021;12;2;18.7;37.4;81910.55;35;Canoas;RS
27/08/2021;1;5;16.15;80.75;81991.3;35;Canoas;RS
27/08/2021;23;5;12.75;63.75;82055.05;35;Canoas;RS
29/08/2021;2;2;28.9;57.8;82393.35;16;Porto Alegre;RS
31/08/2021;2;2;28.9;57.8;83037.65;16;Porto Alegre;RS
31/08/2021;2;10;28.9;289;82835.35;20;Porto Alegre;RS
31/08/2021;25;5;17;85;82529.35;47;Florianopolis;SC
31/08/2021;2;2;28.9;57.8;83095.45;47;Florianopolis;SC
31/08/2021;15;4;13.6;54.4;83149.85;47;Florianopolis;SC
31/08/2021;1;10;16.15;161.5;83447.35;47;Florianopolis;SC
31/08/2021;23;2;12.75;25.5;83685.57;47;Florianopolis;SC
31/08/2021;29;3;12.75;38.25;82431.6;53;Porto Alegre;RS
31/08/2021;25;1;17;17;82546.35;53;Porto Alegre;RS
31/08/2021;1;4;16.15;64.6;83511.95;53;Porto Alegre;RS
31/08/2021;75;1;25.42;25.42;83537.37;53;Porto Alegre;RS
31/08/2021;68;3;8.5;25.5;83562.87;53;Porto Alegre;RS
31/08/2021;65;3;12.75;38.25;83620.12;53;Porto Alegre;RS
31/08/2021;28;2;13.6;27.2;83660.07;53;Porto Alegre;RS
31/08/2021;21;1;16.15;16.15;83701.72;53;Porto Alegre;RS
31/08/2021;17;1;11.9;11.9;83713.62;53;Porto Alegre;RS
31/08/2021;29;1;12.75;12.75;82444.35;54;Florianopolis;SC
31/08/2021;2;5;28.9;144.5;82979.85;54;Florianopolis;SC
31/08/2021;13;4;34;136;83285.85;54;Florianopolis;SC
31/08/2021;68;1;19;19;83581.87;54;Florianopolis;SC
31/08/2021;65;1;12.75;12.75;83632.87;54;Florianopolis;SC
31/08/2021;17;1;11.9;11.9;83725.52;54;Florianopolis;SC
01/09/2021;29;1;12.75;12.75;83738.27;63;Porto Alegre;RS
01/09/2021;2;4;28.9;115.6;83853.87;63;Porto Alegre;RS
01/09/2021;15;1;13.6;13.6;83867.47;63;Porto Alegre;RS
02/09/2021;2;6;28.9;173.4;84620.52;8;Porto Alegre;RS
02/09/2021;29;4;12.75;51;84101.22;10;Porto Alegre;RS
02/09/2021;2;6;28.9;173.4;84447.12;10;Porto Alegre;RS
02/09/2021;2;4;28.9;115.6;84736.12;33;Porto Alegre;RS
02/09/2021;12;1;18.7;18.7;84962.02;33;Porto Alegre;RS
02/09/2021;2;1;28.9;28.9;84765.02;45;Porto Alegre;RS
02/09/2021;29;3;15;45;84146.22;51;Novo Hamburgo;RS
02/09/2021;12;2;22;44;84905.92;51;Novo Hamburgo;RS
02/09/2021;65;1;15;15;85478.52;51;Novo Hamburgo;RS
02/09/2021;21;1;17;17;85726.72;51;Novo Hamburgo;RS
02/09/2021;1;2;16.15;32.3;85204.27;64;Porto Alegre;RS
02/09/2021;29;3;12.75;38.25;84222.72;65;Porto Alegre;RS
02/09/2021;12;2;18.7;37.4;84943.32;65;Porto Alegre;RS
02/09/2021;1;3;16.15;48.45;85171.97;65;Porto Alegre;RS
02/09/2021;65;2;12.75;25.5;85463.52;65;Porto Alegre;RS
02/09/2021;22;3;10.2;30.6;85640.87;65;Porto Alegre;RS
02/09/2021;21;3;16.15;48.45;85709.72;65;Porto Alegre;RS
02/09/2021;19;3;10.2;30.6;85808.32;65;Porto Alegre;RS
